category,createdDate,storyTitle,amountRaised,goal,donors,campaignLength,likes,shares,city,state,story
"Medical","March 28, 2019","Saving a Life as a Living Organ Donor","$4,217","$4,500","45","20","45","382","SOUTHRIVER","NJ","Hi There  my name is Melissa  I am a mother to 3 wonderful young daughters  an active member of SOCO animal rescue group  a life long member of the United Methodist Church  and soon to be a Living Organ Donor.  You see in just a few short weeks I will be going under the knife  not for a procedure to save my life  or the life of a family member  but a stranger's life. A woman that I learned about on Facebook.  Her name is Susan and like you and me she has a family and community of friends that she loves and cherishes. Unfortunately  Susan is in renal failure and a transplant is the only way to save her life.  It's the only way that she will love to see her granddaughter grow-up  the only way that she will be able to grow old with her husband. This is where I come in. After weeks of testing   meetings  and conversations we are nearing the end game. I will be donating my kidney to Susan and God willing it will extend her life by another 15-20 years....maybe more!So the burning question- why this GoFundMe page? The only road block is a financial one. Susan's health insurance will cover all my testing and up to my post-operation visit at 10 days.  Other than that there is no financial support for a living donor. I will be out of work for approximately a month and during that time I can apply for temporary disability which after 6-8 weeks of waiting would pay approximately 66% of my current salary. the rest is up to me. Buy law Susan cannot offer me any monetary compensation. So now I look to you  my friends  family  and community to help me SAVE SUSAN's LIFE- if you can help me make ends meet while I recover from donating my kidney to Susan. Please make a donation or share my page."
"Medical","October 26, 2018","Pain Treatment Needed","$4,210","$4,000","35","5","36","136","PORTLAND","OR","Hello. My name is Ashley and this is my husband Paul. We have been together for 14 years. Right after we became engaged we found out Paul had stage 4 Hodgkin lymphoma. He had to have a port put in his chest for seven months of chemotherapy. Due to complications from the port procedure a nerve bundle was clipped/damaged giving Paul permanent nerve damage there. The chemical cocktail that was his chemo did save his life and Paul is now cancer free. However  the nerve damage from the port surgery and the nerve damage in his hands and feet from the side effects of chemo left him unable to work full time or enjoy many things in life. It’s really hard to see a loved one in pain. It makes you want to hold their hand and touch them. Unfortunately the pain is so great that the physical comfort only makes it worse. 2 years after getting married and moving to Portland for better healthcare options  an experimental treatment was found. It has been a true blessing! It’s a simple  albeit painful  procedure that has changed our lives. It relieves the pain for 4 to 6 months and enables Paul to be able to work and keep our health insurance. It enables me to be able to hold my husband’s hand. I work full time. We are moving into a tiny house in order to cut costs and be able to afford his treatments. We are building the tiny house ourselves and both working. His treatments cost $2000 per treatment and he needs 2-3 a year. I’m asking for enough to get us through the year and allow me to save enough so we don’t have to worry anymore about his pain stopping our lives. I love him so much. The hardest part of this all is seeing him in pain. The second hardest part is asking for help. It’s very hard and humbling. His pain has started to return and I can’t live with myself if I don’t try everything I can to make this happen for him. He’s a wonderful  loving husband and has been so very good to me. In many ways we are lucky because this hard road we have traveled showed us exactly how much we mean to each other. Thank you for taking the time to read our story."
"Medical","November 19, 2018","Joanne&apos;s New Kidney Journey","$4,205","$5,000","53","4","54","403","STORMLAKE","IA","Joanne Alvorez is diagnosed with End-Stage Kidney Failure  a disorder in which the functioning kidney starts to decline. It is an irreversible malfunction of the kidney that requires constant surgeries  daily medication  and dialysis treatments. Along with the constant pain  aches  exhaustion  and discomfort  there is also the medical bills that quickly pile up. Treatment isn’t cheap  but without it Joanne risks getting very sick... life-threatening sick. For patients covered by health insurance  a kidney transplant typically costs up to  $33 500. Afterward  it costs about $17 000 a year for anti-rejection drugs.In order for her to get better  Joanne will need to sign up for a kidney transplant waiting list. This will involve high costs associated with doctor visits  lab appointments  prescription drug co-pays  transportation  and possibly even more surgeries.Donations from this fundraiser will not only show Joanne how much we love  care  and appreciate her... but it will also help cover some of the costs associated with treating her End-Stage Kidney Failure. The sooner we reach our goal  the faster Joanne will be able to proceed with setting up an appointment for a kidney transplant.Until then  she will have to continue attending dialysis treatment 3 times a week for a total of 15 hours EACH WEEK along with purchasing expensive medication.We ask that you share the gift of love by joining us in our support for Joanne and her health."
"Medical","April 4, 2019","Roger Swatsworth&apos;s Remarkable Recovery","$4,200","$6,000","51","12","54","507","HELENA","MT","This week  my brother  Roger Swatsworth  was a victim of violent gun crime  hit three times  and has been fighting for his life this last week! He is amazingly strong and has survived injuries with the doctors saying he is an absolute miracle....the mortality rate under 1%  he beat the odds!!!!  His family is so appreciative of the outpouring of calls  visits and well wishes. Now Roger and his family needs all of our help for his current and expected ongoing long term care and hoping we can count on his many loved ones to support him when he needs it most.Roger is self employed without health insurance and likely will be out of work for many months. Family and friends please join me in supporting Roger's fight for life and his medical and emotional recovery. Your thoughtfulness  caring and support is appreciated beyond words! Thank you!"
"Medical","December 28, 2018","Help Jamie","$4,200","$10,000","66","3","72","629","ACWORTH","GA","My husbands coworker/friend has found out some bad news. Jamie Allen  has been extremely sick  had some testing done and the results turned out to be a rare form of cancer. Jamie is a wonderful person  friend and father. Jamie is a talented self employed tattoo artist  with that being said  he does not have the luxury of proper health insurance. Any help in his treatment or family expenses at this time would be helpful."
"Medical","December 29, 2018","Brumback Medical","$4,195","$50,000","52","3","54","329","LONGMONT","CO","Roy suffered a stroke shortly after 3am in the morning of Christmas Day.  Luckily  Christine's sister had missed her flight out of San Diego so the 3 hour delay landing at DIA meant Christine and her other sister were still awake wrapping gifts.  Christine went downstairs to tell Roy goodnight and found him in distress.  If any other sequence happened  the story would be different today.  Roy is responding well but has a long way to go with PT  speech and therapies  but all signs are looking towards a full recovery!  Devastatingly  Roy only has partial health insurance and the Brumback family needs support.  Roy and his family do so much to help others  please consider helping them."
"Medical","January 21, 2019","Fernando Santana is in the ICU &amp; Needs Help!","$4,188","$100,000","73","2","78","628","FORTLAUDERDALE","FL","Fernando is an amazing husband  father of a beautiful 3 year old daughter  son  brother and friend. We have known him since we were kids and he is like a brother to us. He has a huge heart and is always there for anyone who needs him. Unfortunately  he is really sick. Fer has been in the ICU at a major teaching hospital in a medically induced coma since January 11th  2019 due to complications from the FLU. He had been hospitalized at another hospital but had to be transferred to his current hospital because of the severity of his situation. He needed a special machine to breath for him. That machine is currently doing 100% of the breathing for him. He is intubated and needs constant IV fluids while his doctors work to bring him back to consciousness. He is connected to more devices that we can count  including  a machine that purifies his blood. His wonderful wife  Andrea  has been by his side every step of the way. His family  who lives abroad  flew in to be with him. Fernando is the breadwinner of his family so his wife needs help paying for the insurmountable medical expenses as well as for rent  food  health insurance  daily expenses  child care  etc. Doctors are not sure when they'll be able to wean him off all the machines he is connected to or when they'll be able to wake him up from the medically induced coma. He will probably be in the ICU for a while and in the hospital for several weeks. Please help Fer and his family in any way you can so they can focus on him and his recovery. We are confident he is in the best hands and has a dedicated team of doctors and nurses in one of the best hospitals in Miami. Any amount helps and will be appreciated. Please keep him in your thoughts and prayers and thank you for your support!He can use all the love and support he can get.PS: if the page is prompting you to leave a \"tip\" and you don't want to do it  you can click on the drop down menu where the tip percentages are and select \"other.\" Then  a box should appear so you can type the amount desired. You can type \"0\" (zero) if you don't want to leave a tip.Fernando es un gran esposo  padre de una niña de 3 anos  hijo  hermano y amigo. Lo conocemos desde que éramos niños y el es como un hermano para nosotros. El tiene un corazón enorme y siempre apoya a quien sea que lo necesite. Desafortunadamente el está muy enfermo. Fer se encuentra en un estado de coma inducido en la unidad de cuidados intensivos de un renombrado hospital universitario desde el 11 de Enero del 2019 a causa de el virus de la influenza (FLU). Estuvo hospitalizado en otro hospital pero tuvo que ser trasladado al hospital actual por la gravedad de su situación. El necesitaba una máquina especial que respirara por el. Actualmente  la máquina respira por el al 100%. Fernando está entubado y conectado a muchas vías y sueros mientras los médicos trabajan arduamente para tratar de que recobre el conocimiento. Está conectado a más máquinas de las que podemos contar  incluyendo a una máquina que le purifica la sangre.El tiene una esposa maravillosa  Andrea  que no se ha separado de él en ningún momento. A pesar de que la familia de Fernando vive fuera del país  se vinieron para acá para estár con el y apoyarlo. Fernando es el el sostén económico de su familia así que su esposa necesita ayuda tanto con los gastos médicos exorbitantes  como con los gastos de renta  comida  seguro de salud  gastos diarios  de gastos de cuidad de la niña mientras estaen el hospital  etc. Los Doctores no saben cuando podrán desconectar a Fernando de todas las máquinas y \"despertarlo\" del coma inducido. Probablemente estará en la unidad de cuidados intensivos por un buen tiempo y en el hospital por varias semanas más. Por favor ayuda a Fer y a su familia para que puedan continuar enfocándose en el y su recuperación. Nos alivia saber que el está en las mejores manos y que tiene un gran equipo de doctores y enfermeros cuidándolo en uno de los mejores hospitales de Miami. Cualquier donación será apreciada. Por favor manténganlo en sus oraciones y gracias por su apoyo. El necesita todo el apoyo del mundo.PD: si la página te esta pidiendo propina y no la quieres dejar  haz click en el espacio en donde aparecen los porcentajes de propina. Hazle click a la rayita de abajo del menú y  selecciona \"other\". Una vez que selecciones \"other\" se te va a habrir un cuadrito para que pongas el monto que quieres dejar. Escribe \"0\" (el numero cero)."
"Medical","November 10, 2018","Kevin Lockwood","$4,183","$20,000","54","5","48","354","PORTAGE","IN","In three weeks time our family’s lives have been turn upside down especially for my brother Kevin  his girlfriend and kids! He has been diagnosed stage four colon cancer  it’s also a very rare colon cancer. My brother is a hard worker  he works most weeks 7 days a week! Unfortunately he didn’t have health insurance and there is no S&A! He currently is under going chemo and is unable to work! He is the primary bread winner in the family! We are taking donations to pay bills and any medical needs! No amount is to small  it will all add up! My brother and our family would like to thank you for all your support and help!!"
"Medical","December 23, 2018","Fight for Life","$4,175","$25,000","49","3","39","378","ELPASO","TX","I've never asked anyone for anything but prayer  but am faced with a hurdle I won't be able to pass without a whole lot of help. Friday  December 20th my Urologist diagnosed Prostate Cancer. The following day  my Oncologist called me into her office to diagnose Acute Myeloid Leukemia (AML) (I'm so thankful I ran out of doctors!).  I applied for FMLA which will give me 12 weeks of protected leave however  I don't have 12 weeks of sick or vacation left with all of the medical appointments I've been using in the discovery portion of my symptoms. This will leave me losing the ability to keep my Life Insurance and Health Insurance policies in place in just a couple of weeks when my paid leave is exhausted and I am reduced to Leave Without Pay. I was hoping to apply for SSDI but  unfortunately  non-essential offices like the Social Security Administration are closed until further notice. And I just learned (through the Cancer Legal Resource Center online) that SSDI doesn't even kick in until 5 months after application. My Oncologist wants me in the hospital and on aggressive chemotherapy and radiation treatments right away. AML is fatal within  weeks or months. Treatment will mean at least a couple of months in a sterile  controlled hospital environment. If I were to consider treatment  I would have to know that I could keep my insurances in place in order to defray the costs and continue treatment. Without your help  I'll just have to forgo treatment altogether. I have always been the wage-earner in this family and have never been in this position before. I'm at a loss as to how I'm going to continue any treatment I've started if my health insurance policy cancels. And I don't know how I'll provide for my wife if I succumb to this without my Life Policy in full-force. Please consider helping me fight this fight. Every great story in the Bible has a test...this is mine. I know that God will be with me every step of the way. He has always blessed me and my family and  no matter what happens  we will be blessed again. Please keep this family in your prayers and thank you so much for considering this appeal. Lastly  if any of you have been in this situation and can advise of resources or courses of action  please share with me. Thanks!"
"Medical","December 15, 2018","Julie McMurter Unexpected Cancer Diagnosis","$4,460","$10,000","40","4","36","301","WICHITA","KS","My mother is one of the most selfless people that I know. She has always worked extremely hard to provide for our family without expecting much in return. Just recently she paid for my dream wedding without any hesitation. She has always been the backbone of our family and is such an amazing person. My beautiful mother was recently diagnosed with Breast Cancer on 12/10/2018. Within the last week  our world has been turned upside down with this diagnosis and the financial reality that she is being faced with. My mother currently does not have health insurance and will not until February 2019. After meeting with a surgeon and medical oncologist yesterday  they have determined that she unable to wait to start treatments until after her insurance due to the aggressiveness of the cancer  how it has already spread to her Lymph Nodes and the fact that she is only 47 years old. In the next two weeks  she is scheduled to get multiple tests and scans done as well as a minor surgery to get the port placed to start Chemotherapy. She is scheduled to start Chemotherapy on 1/11/2019. Her and my dad live in a single family household due to my dad being disabled and not able to be working for many years.My mother is not someone who asks people for help very often but she is really struggling with how she is going to pay for the expenses that are starting to come from this unexpected diagnosis. If anyone is willing to help me help my parents take some of this financial burden of it would mean the world to my family."
"Medical","November 26, 2018","I Fight With Mark","$4,160","$5,000","56","4","55","312","OMAHA","NE","On September 28th  Mark was diagnosed with leiomyosarcoma  a soft tissue form of cancer that is somewhat rare and often undiagnosed until it is in later stages. Mark's cancer was identified as a Stage IV. A tumor in his right pelvic area was detected and has already metastasized to his brain and lungs. He was given a prognosis of a 12-24 month life expectancy if treatment was successful. Since there is no cure  Mark's comfort and time are the hopes that he and his wife Kim  along with their five children  friends and family have clung to.Due to the fact that Mark is battling a very aggressive form of cancer an aggressive treatment plan was needed. He was forced to leave work and begin using up his accumulated sick leave. This will end shortly  at which point he will begin short term disability. He will likely lose his income and need to pay for his health insurance benefits out of pocket. His wife  Kim  works as a preschool teacher at a church daycare. Kim has taken a leave of absence without pay so that she can be there to care for Mark and be with him at his appointments and treatments. Shortly after diagnosis a round of chemo was initiated along with three targeted brain radiation sessions. At this time  the cancer has not responded to the chemo. His brain and lung tumors are increasing both in size and in number and the tumor in his groin has grown and is causing him considerable pain. Since treatment began  he has been hospitalized at the Buffett Cancer Center in Omaha on three separate occasions. Currently  chemo has been placed on hold and he is receiving aggressive radiation to his brain and eventually his lungs and groin. His physical condition is weak and the outlook is discouraging  but Mark continues to fight with hope that the radiation will relieve some of his symptoms and give him more time with his loved ones and friends. Mark and Kim have been blessed by the outpouring of generosity from friends and family  but as you can imagine the financial strain is starting to take a toll. Those of you who know Mark as a friend  know him as a fun-loving guy who is always willing to lend a hand. As a Special Ed teacher he pours his heart and soul into his students helping them identify their worth by teaching life skills and job training.  As a father  he taught his boys how to hunt and fish and was a role model to his daughter's of what a husband and father should be. And as a husband  his love  respect and adoration of Kim is seen in everything he says and does. Mark and Kim rely on their faith daily to get them through the minutes  hours  and days ahead. If it is on your heart to donate to the Staroscik family I know they will be forever grateful. If you cannot give monetarily  prayers are most definitely welcome."
null,"",null,"",,"","",null,"","",,""
"Medical","December 6, 2018","Help Anna Receive a Kidney Transplant","$4,156","$300,000","43","4","44","229","CHICAGORIDGE","IL","I’m asking for donations for my mother  Anna Gavin  so she can receive life-saving treatment for her stage 4 kidney failure. Before I get into the details about her failing health and struggles with receiving care.My mom has served as a nurse for over 30 years and has spent her entire life selflessly caring for those in need. From her children to her patients and beyond  she has always been there for people who need help. Unfortunately  it seems like the healthcare system that she's put so much time into isn't there for her.Growing up  my mom loved going on adventures with us. As kids and young adults  she has taken us to over 15 U.S. states and ventured with us to enjoy summers at the lake in Northwestern Ontario with relatives. Apart from traveling  she has always supported our interests and joins us for fun events  such as Wizard World Comic Con (she even cosplayed as Storm!).(Mom cosplaying as Storm with my sister  Emma  cosplaying as Pikachu)People seem to gravitate towards my mother. She makes friends easily wherever she goes  a skill I wish I had inherited—but I suppose it's not so much a skill as it is her welcoming nature. She is very loved by many people and the news of her failing health has really hit us hard as well as everyone in her life. (Left: Mom with my lifelong friend  Julie... Right: Mom with her sister  Sherry.)As I’m sure you’re aware  the healthcare system in the USA is unreliable  to say the least. So unreliable  in fact  that medical centers are rejecting patients and suggesting fundraising efforts to afford their treatment (yeah  that’s been in the news lately). Unfortunately  the rampant for-profit attitude of health insurance companies and the pharmaceutical industry has put up major roadblocks that are prohibiting my mother from receiving a transplant. She has less than 10% function left in her kidneys and has been in and out of the hospital countless times the past few months. We have been trying to secure a spot on the transplant waiting list  but every medical center she has applied to has rejected her because they do not accept her insurance and we have no way to pay the costs out-of-pocket (for those who don’t know  kidney transplants typically cost up to $260 000 plus an additional $17 000 per year for the anti-rejection medications). She has tried switching to different insurance companies but that hasn't shaped up well. She is either rejected because of her condition or cannot afford the premiums.Her treatment has cost my family A LOT of money out-of-pocket (copays  deductibles  emergency room visits  overnight stays in intensive care  dialysis times per week  etc)  and frankly  we can’t afford it (but we don’t really have a choice). We have a substantial amount of medical debt and we aren't even getting anywhere in our endeavor to help my mom. This is not sustainable for ANY family  but my family is at a unique financial disadvantage. My father lost his job two years ago and has not been able to find steady work since. My sister has a disability and is unable to work full-time or bring in any sort of reliable income. My mother is unable to work in her condition; she attends dialysis every other day and is too exhausted to complete even basic tasks on her down days. This is why my family is asking for donations to help my mom receive treatment and  hopefully  secure a place on a transplant waiting list. We are all at a loss for what to do and we don’t want to lose my mother  but it feels like all these roadblocks in the healthcare system are condemning her death. Please help us out and considering donating—we are grateful for any amount to help continue her care."
"Medical","November 22, 2018","Emergency 5x Heart Bypass","$4,150","$200,000","33","4","35","309","WILMINGTON","NC","This is the kindest  hardest working woman I know.  She has been my friend for over 40 years and has been there for so many people through thick and thin.  Leaving work her beautiful heart failed her and she was rushed into a quintuple bypass surgery.   What health insurance she has will do next to nothing toward paying the bills or easing her mind and repaired heart.  PLEASE  if you can give ANYTHING....this is a person who truly needs help.  She does not deserve to have to struggle with this. An update...after 8 hours of surgery  the recovery begins.  5 bypasses  one repatch...dealing with A-fib and oxygen levels.  She will need long recovery and much assistance.  No donation is too small!  Any help is greatly appreciated."
"Medical","November 6, 2018","Help for Elaine Simon","$4,150","$5,000","52","5","52","76","HOLT","MI","Elaine Simon  former student employee for Business  Communication and the Arts  current PT employee for Science and Math  talented Music and Photo student recently had very serious surgery. She made it through the surgery and is going to be in the hospital for some time. She doesn't have health insurance and is limited on the amount of PTO she has. She needs our help. Anything you could donate is greatly appreciated."
"Medical","December 11, 2018","Support for Mark and Doris","$4,145","$10,000","34","4","40","456","SALTLAKECITY","UT","This beautiful couple Mark and Doris just celebrated their 30th wedding anniversary. Unfortunately  they were given very devistating news This past summer Mark became very Ill and was hospitalized for ecoli and sepsis. He was unfortunately out of work for the first time in his whole 40 yr career.  While he recovered with a pic line at home and a trip to the hospital daily for antibiotic treatment. He was unable to work for about 6 months.While Mark was just starting to feel better and getting back to work his sweet wife Doris was diagnosed with stage 4 terminal cancer. The Drs gave her a very short 4-6 months to live.Due to them both being Ill and not having health insurance  they have fallen behind on bills and now medical bills. Any donations are greatly appreciated! They are not the kind to ever ask for help. The family has set this up for them"
"Medical","February 25, 2019","Help Laura Get Surgery after Losing John","$4,144","$10,000","69","1","75","184","NORTHRIDGEVILLE","OH","￼ ￼￼Laura and Dad on a well-deserved candy run after her first operation. ONE TOUGH COOKIE My name is Jeff Shaw. My younger sister  Laura Mrazik-Stuller  is one of the hardest working people I know  despite the searing back and leg pain that often has her in tears from the moment she wakes up in the morning until the moment she falls asleep at night—usually in a recliner  because lying down flat can be impossible. True to form  however  Laura decided to continue willing herself to work until John  her husband and loving stepfather to her two adult children  underwent treatment for advanced stage liver cancer. ￼ ￼Sadly  John lost his battle on March 23rd. ￼Laura's children  Stephen and Amanda. Over twenty years ago  Laura injured her back working in a restaurant  just a few years after graduating from the Lorain Country Vocational School’s food service program. Her dream of becoming a chef was curtailed by a severe work-related back injury that has caused her incessant and often unbearable pain which has significantly lowered her quality of life and made it impossible to pursue a career in the food industry. Never a quitter  Laura took advantage of a government program to get an education in the IT field. In a little over two years  Laura became a very skilled and in-demand IT professional. As hard a worker as Laura is  work has gotten harder and harder for her thanks to the increasing pain levels  which has made it incredibly challenging for her to drive to work  sit in a chair at work  or even get any rest after work. Laura got temporary relief from her herniated disc and nerve pain from her first surgery in February of last year. For months  Laura was unable to work and got way behind on her bills and health insurance premiums. Five weeks later  unfortunately  her back herniated again during physical therapy  requiring a second surgery in May. What’s really heartbreaking is  Laura expected her operations to result in her returning to work pain free and living an active lifestyle for the first time in decades  and was determined to work even harder to get back on track both financially and personally. But Laura suspected a new herniation while getting X-rays taken at a follow-up visit with her surgeon in October. After Laura's pain increased significantly over the next two months  her back doctor ordered her another MRI in December. That MRI revealed that she has a herniated disc yet again  but this time two nerves are compressed instead of one—and the pain has been beyond excruciating. If she doesn’t receive another operation soon—her third surgery in one year—Laura may lose muscle memory in her leg  along with the ability to walk. ￼￼￼Laura's late husband  John Stuller. WHEN IT RAINS IT POURS While readying himself for his upcoming hernia surgery  John came down with a bad case of both kidney and gall stones that put him in the hospital for a week  sidelining him from his job as an electrical contractor. While John was being treated for the stones  tests revealed advanced stage hepatocellular carcinoma (HCC) liver cancer with portal vein thrombosis (PVT). Although the cancer was treatable  it was not operable or curable. So John had to start his  his treatment immediately  not only to improve quality of life  but also to hopefully extend his life another two to five years. John was enduring so much pain and discomfort himself that he found it difficult to take care of Laura  let alone go to work every day.   This reality convinced Laura that she needed to put off her own surgery until John had recovered  even though there were some days when she could barely walk to her car. ￼ ￼ ￼John had his first TheraSphere radiation treatment 2/28/19 at the Cleveland Clinic. ￼But because the cancer had recently spread to the blood vessels just outside his liver  John needed traditional radiation treatments as well. ￼Sadly  John's battle was cut short when he passed away from complications on Saturday  March 23rd  surrounded by friends and family.Laura  in a rare pain-free moment  after healing from her first operation. THE ROAD AHEAD For the average middle-class family these days  paying the bills is tough enough as it is. Dealing with chronic pain is tough enough as it is. Helping a spouse face a potentially fatal disease is tough enough as it is. Now  imagine juggling all three at the same time. That’s why my family and I would really appreciate your kindness and generosity in this time of need for Laura  especially after losing John.Your donations will help Lauradeal with the scariest and most challenging situation of her life without having to worry about her livelihood. And most important  Laura won’t have to endure needless agony or risk losing the ability to walk by waiting any longer to get the treatment she needs to become healthy again and get on with the next stage of her life.￼The author with Laura and Amanda. The sooner Laura can get her operation  the sooner she can return to a normal life. So please individually donate whatever small amount you can afford so that  together  we can all help my sister cover her health insurance payments and living expenses during their treatment and recovery. Your generous donations will also help with some of her co-pays and medications  as well. My family thanks you in advance."
"Medical","March 2, 2019","Support Joe through ALS Struggle","$4,140","$5,000","72","1","72","292","PORTLAND","OR","Joe Barron  a modern day Don Quixote  has spent the later years of his life serving as the conscience for many in his extended Facebook Family.  Never shirking the good fight  Joe has jousted valiantly with inequities in our society and has served as the voice of the downtrodden or marginalized.  Now  Joe faces the battle of his life  a battle that he recognizes is likely to consume him for the rest of his life.Over the past 6 months  Joe has been experiencing physical challenges that manifest in inexplicable symptoms.  Through tenacity and fortitude  he has had to fight the trials of our medical system and the expenses entailed in seeking treatment to figure out why his body continues to fail him. Through it all  his mind has remained focused and sharp.Recently  Joe received a diagnosis of ALS (Lou Gehrig's disease).  He has been unable to work and  as a result  is losing his health insurance. Applying for disability through the Social Security Administration is a time consuming effort and an energy drain.  The reward he has earned for his effort and energy is a period of purgatory  that gap of time between when the authorities have acknowledged his need  as well as his eligibility  and the time when they will deliver his first check.To that end  I am asking you to consider contributing what you can towards the $3 000 of funding needed for Joe to continue the medical treatments and provide for life expenses until his Medicaid and Social Security benefits become available to him."
"Medical","March 24, 2019","Fight and Win Angela!","$4,133","$15,000","50","24","55","","STATESVILLE","NC","“When we give cheerfully and accept gratefully  everyone is blessed.” Maya AngelouAngela  our friend  sister  daughter  cousin  co-worker  schoolmate  wife  mother  nurse  grandmother or neighbor needs our help.  She has recently been diagnosed with a rare form of Angioimmunoblastic T-Cell Lymphoma (AITL) and started agressive chemotherapy treatments on Monday March 25th  2019. She will undergo a series of 6 treatments over 18 weeks. Prior to being diagnosed  Angela was hospitalized in critical condition at Iredell Memorial Hospital and then transferred to Duke University Hospital in Durham. She was released after ten days in the hospital and was prescribed antibiotics and Prednisone to treat pneumonia and respiratory infection. A few weeks later  without much improvement  Duke repeated her CT Scans and performed an open lung surgery to get a better biopsy of her lungs  which led to her current diagnosis. Imagine what it would be like to no longer have the network of support in family members and life-long friends beside you as you learn you have a rare cancer and have to fight for your life. Angela and her family recently moved to North Carolina after living in her hometown in western NY all of her life.  She also started a new position in August of this year  which means she has already used all of her vacation time while she was in the hospital. She does not qualify for FMLA to take time off during treatments to heal.  All of this means Angela will need to work as much as possible during her treatments to maintain her health insurance so she can receive these life-saving treatment at Duke University Hospital in Durham  which is a 2 hour commute from her home.  Any time off she takes to undergo her treatments or simply heal herself will be unpaid. Many of you know that Angela herself is a nurse and has a heart of gold. She has been a supporter in her local community back in her home state and now in North Carolina and has been an angel to so many of her friends and family. She has touched countless lives by her giving nature and her healing advice and work. We ask that you consider helping Angela in this fight against cancer by making any donation you feel comfortable with toward her medical expenses and lost income.  She can fight  win and heal from this disease. You can help her get there by sharing from your heart and lessening her and her families stress and burden.  Every little bit helps  and she thanks you all so much for helping her become strong and well again and supporting her in this time of her life."
"Medical","February 10, 2019","Help Jeff &amp; Lauren Albanese","$4,130","$55,000","45","2","46","251","TRAVERSECITY","MI","Jeff and Lauren Albanese have been married for more than 20 years.  Jeff has owned several successful businesses in the Charlotte  NC area and Lauren worked at a hospital for many years.  In July 2018  Jeff asked his business partner if he wanted to take over his portion of the business they owned together.  Jeff really wanted to get out of the Charlotte area because of all the traffic in the city.  His partner agreed.  Around the same time  Lauren's long time job was eliminated and she is no longer able to work due to a neurological disease.  They decided to sell their house in North Carolina and move to Mountain City  TN where Jeff was promised a job with an asphalt company.  This job did not work out  but he was fortunate to find another job as a service manager at a tractor sales business. During their move  Jeff's stomach was hurting pretty badly which prevented him from lifting anything.  The pain continued and increased  so toward the end of November 2018  Jeff went to a doctor in Johnson City  TN.  He had a CT scan that showed caking on the lining of his stomach (cancer) and a PET scan showed even more obvious signs of the cancer.  A laparoscopy was performed to remove a piece of the lining of his stomach.  A biopsy of the lining showed adenocarcinoma (Stage 4) which had  metastasized from another area of his body which cannot be seen.  This is also known as cancer from the unknown primary (CUP).  Jeff started chemotherapy on January 14  2019 but his body was not strong enough and he became very sick; he was admitted to the hospital for a few days.  He received a lighter dose of chemotherapy on January 28 and this will be the plan going forward.  He is no longer able to work due to the pain he is having. Jeff and Lauren have applied for health insurance but have not heard if either one of them have been approved. They do not have life insurance.  Lauren does receive some disability  but Jeff will not receive any disability until May of this year (if he is approved).  Their bills are increasing  and they are using their minimal income for food and other expenses. Jeff and I are first cousins  and he lived with my family for a few years right after he graduated high school while working for the Youth Conservation Corps in the Manistee National Forest. I was just 6 years old at the time but I remember him taking me two-tracking and showing me how to work on his truck. He even showed me how to avoid another vehicle on a very narrow road by driving into a water-filled ditch! He was always working on something in the yard  and we knew when he was close to home because you could hear his truck stereo blasting well before he arrived.  Jeff and Lauren will do anything to help others; they are wonderful people.  Please pray for Jeff and Lauren and give if you are able.  Thank you  Bert"
"Medical","November 18, 2018","Please Don&apos;t Let Cancer Take Matt Away","$4,125","$10,000","41","4","42","235","PELHAM","NY","In August Matt Spafford was recently diagnosed with Bladder Cancer. He is currently undergoing Chemotherapy  and he has a long way to go. Following Chemo  Matt is most likely going to need major surgery.  Although he has health insurance there are many expenses it does not cover.  Matt's immune system has been severely weakened and several times his body was not able to handle the chemotherapy treatments. Insurance does not cover the high cost of the supplements that is needed to build up his immune system  nor does it cover a number of specialist doctors that Matt needs to see.  Due to this terrible illness  Matt is unable to work and as we sadly know  the costs of medical bills are extremely high. All of us who know Matt  know that he has always been there for others in need. Now Matt needs us!!   I am requesting any kind of donation to help Matt get through this devastating time. Any amount is greatly appreciated.  You can also help by sharing this post. Thank you all for your love and support."
"Medical","November 11, 2018","Prayers for the Puzzele family","$4,105","$10,000","72","5","68","943","MERRICK","NY","My cousin Barbara was recently diagnosed with Breast Cancer. She will be undergoing surgery on December 7th. This time of year is challenging enough without an obstacle like this. Resources are tight with 3 children and limited ability to work thru her post operative care. Barbara also doesn't have health insurance until December 1st. My opinion is that Barbara is blessed with a wonderful group of family and friends and a supportive community  and it's time for us to show Barbara and the whole Puzzele crew how much we all care. There is also a meal train set up if anyone would prefer to donate a meal over money. Thank you in advance for your generosity and prayers! https://www.mealtrain.com/trains/4w29m6"
